config_id,repeats_count,ants,iterations,alpha,beta,evaporation,patience,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_big_shake,tau_min,tau_max,best_cost_min,best_cost_max,best_cost_avg,best_cost_std,best_cost_var,best_cost_median,best_cost_minutes_min,best_cost_minutes_max,best_cost_minutes_avg,best_cost_minutes_std,best_cost_minutes_var,best_cost_minutes_median,best_iteration_min,best_iteration_max,best_iteration_avg,best_iteration_std,best_iteration_var,best_iteration_median,iterations_done_min,iterations_done_max,iterations_done_avg,iterations_done_std,iterations_done_var,iterations_done_median,avg_cost_final_minutes_min,avg_cost_final_minutes_max,avg_cost_final_minutes_avg,avg_cost_final_minutes_std,avg_cost_final_minutes_var,avg_cost_final_minutes_median,diversity_final_min,diversity_final_max,diversity_final_avg,diversity_final_std,diversity_final_var,diversity_final_median,execution_time_min,execution_time_max,execution_time_avg,execution_time_std,execution_time_var,execution_time_median,big_shakes_count_min,big_shakes_count_max,big_shakes_count_avg,big_shakes_count_std,big_shakes_count_var,big_shakes_count_median
287,10,40,4000,1.0,5.0,0.05,300,100,0.4,20,0.6,0.01,10.0,78329.9417,88024.5346,81902.15436,3520.107394184663,12391156.066593537,80634.98225,1305.499,1467.0756,1365.03591,58.668472442463546,3441.9896587321045,1343.9164,71,464,279.6,136.0875535169261,18519.822222222225,288.5,371,764,579.6,136.08755351692608,18519.82222222222,588.5,1681.9258,2060.5578,1827.14086,146.91952066057715,21585.345551133756,1771.2181500000002,0.0807,0.2345,0.13468,0.051377163106665284,0.0026396128888888887,0.1171,11.17,22.95,17.427,4.088485321267795,16.715712222222223,17.740000000000002,3,7,5.2,1.4757295747452437,2.177777777777778,5.5
288,10,40,4000,1.0,5.0,0.05,300,250,0.4,50,0.3,0.01,10.0,74669.0981,87368.4222,80999.82447,4449.70410257511,19799866.60047376,80750.4778,1244.485,1456.1404,1349.9970799999999,74.16172732759735,5499.9618002129,1345.8413,28,958,265.2,297.96301038141553,88781.95555555554,117.5,328,1258,565.2,297.9630103814156,88781.95555555557,417.5,1550.2911,2003.9251,1721.03152,141.93274654933356,20144.90454303736,1708.86535,0.0356,0.1517,0.0865,0.029874403759740546,0.0008924800000000001,0.08675,10.02,38.1,17.011000000000003,9.017864307399325,81.3218766666667,12.55,1,4,1.7,1.0593499054713802,1.1222222222222222,1.0
289,10,40,4000,1.0,5.0,0.05,300,250,0.4,50,0.6,0.01,10.0,77509.0219,86765.9141,80847.29348000001,2978.1881121669658,8869604.431452636,80497.26939999999,1291.817,1446.0986,1347.45489,49.63648929752407,2463.7810697832215,1341.62115,46,557,232.3,170.660188679141,29124.899999999998,172.0,346,857,532.3,170.660188679141,29124.900000000005,472.0,1585.3011,1918.5694,1736.15231,130.22321274991606,16958.085138909897,1719.477,0.045,0.1353,0.08831,0.02912385238559243,0.0008481987777777779,0.0895,10.38,25.76,15.998,5.119105390593164,26.205239999999996,14.26,1,3,1.5,0.8498365855987975,0.7222222222222222,1.0
290,10,40,4000,1.0,5.0,0.05,300,999999,0.4,0,0.3,0.01,10.0,75842.1669,88308.4848,82108.9549,4388.8460855726835,19261969.962846663,81084.57130000001,1264.0361,1471.8081,1368.48259,73.14743390754579,5350.54708725878,1351.40955,54,311,140.6,78.07716980298687,6096.044444444445,119.0,354,611,440.6,78.07716980298687,6096.044444444446,419.0,1417.6548,1777.5507,1619.0976,116.0286936130504,13462.657741551122,1640.7477,0.0017,0.0794,0.05736,0.02282110134648779,0.0005208026666666668,0.062,10.59,18.31,13.218,2.357483592496221,5.557728888888889,12.55,0,0,0.0,0.0,0.0,0.0
291,10,40,4000,1.0,5.0,0.05,650,100,0.4,20,0.3,0.01,10.0,75031.9391,83935.5511,78866.86191,3011.8735865453573,9071382.501329593,78011.4235,1250.5323,1398.9259,1314.4477000000002,50.197896346538045,2519.8287976177776,1300.1904,119,1786,742.7,685.6464994603431,470111.1222222223,382.0,769,2436,1392.7,685.6464994603431,470111.1222222223,1032.0,1447.68,1925.9115,1737.50518,132.35909262177475,17518.929399659548,1755.7239,0.0553,0.162,0.09309999999999999,0.030785205682094918,0.0009477288888888891,0.08725,23.13,73.88,41.897,20.73149726596921,429.79497888888886,30.96,7,24,13.1,6.8386158443552505,46.76666666666667,9.5
292,10,40,4000,1.0,5.0,0.05,650,100,0.4,20,0.6,0.01,10.0,75530.6995,81850.8814,78507.94782,1791.2564969888556,3208599.838004786,78224.0762,1258.845,1364.1814,1308.4658100000001,29.854274984905146,891.2777348743331,1303.7346499999999,80,2193,783.9,645.4575379785516,416615.43333333335,791.0,730,2843,1433.9,645.4575379785516,416615.43333333335,1441.0,1671.7323,2000.4215,1774.43412,94.11228117829137,8857.121468581776,1765.90205,0.0963,0.1987,0.12555,0.030485014533555843,0.000929336111111111,0.1193,21.89,85.25,43.104,19.35703041963479,374.6946266666666,43.6,7,28,13.7,6.447221623821123,41.56666666666667,14.0
293,10,40,4000,1.0,5.0,0.05,650,250,0.4,50,0.3,0.01,10.0,74492.5789,81315.6891,78967.46216,2271.4121660153255,5159313.227922433,79207.2315,1241.543,1355.2615,1316.12438,37.856851825082146,1433.1412301062255,1320.12055,54,1840,466.5,543.8668648361165,295791.1666666667,216.5,704,2490,1116.5,543.8668648361166,295791.16666666674,866.5,1559.5469,1933.8403,1739.24643,118.9710714664615,14154.11584587789,1751.9450000000002,0.0696,0.1405,0.09142,0.023159245813857293,0.0005363506666666665,0.0837,21.13,74.81,33.534,16.34166399796001,267.04998222222224,26.055,2,9,3.8,2.043961295567452,4.177777777777777,3.0
294,10,40,4000,1.0,5.0,0.05,650,250,0.4,50,0.6,0.01,10.0,73999.2818,85526.4328,79479.90261,3545.351022617434,12569513.873574484,79112.75065,1233.3214,1425.4405,1324.66504,59.08916815732717,3491.5297935248873,1318.54585,44,792,348.5,260.688937667524,67958.72222222222,321.5,694,1442,998.5,260.688937667524,67958.72222222222,971.5,1592.7777,2070.5471,1744.84677,144.59532461079127,20907.807899300096,1683.90585,0.0561,0.2284,0.10355,0.052807622555839415,0.0027886449999999998,0.09179999999999999,20.82,43.62,30.042,7.869917125075432,61.93559555555555,29.369999999999997,2,5,3.4,0.9660917830792958,0.9333333333333331,3.5
295,10,40,4000,1.0,5.0,0.05,650,400,0.4,80,0.3,0.01,10.0,77126.6549,89492.4283,82609.19514,3513.0677255568658,12341644.844349291,82011.40725,1285.4442,1491.5405,1376.8199,58.55113916897306,3428.2358979844507,1366.8568,51,573,231.7,194.70550411668728,37910.23333333333,156.0,701,1223,881.7,194.7055041166873,37910.23333333334,806.0,1571.1471,1998.4358,1808.5643400000001,135.00493743999965,18226.333133178217,1796.5384,0.0534,0.1752,0.10192000000000001,0.040527680526880494,0.0016424928888888884,0.09004999999999999,20.99,36.83,26.516000000000002,5.874514069738497,34.50991555555556,24.245,1,3,1.6,0.6992058987801011,0.48888888888888893,1.5
296,10,40,4000,1.0,5.0,0.05,650,400,0.4,80,0.6,0.01,10.0,72867.0611,83943.007,78105.89524000001,2969.6637660346023,8818902.883298818,78433.9578,1214.451,1399.0501,1301.76492,49.49439867989097,2449.695500683993,1307.23265,88,1460,550.3,400.8832054906322,160707.34444444443,473.5,738,2110,1200.3,400.8832054906322,160707.34444444443,1123.5,1575.1686,1941.6159,1737.3576,106.05396009410602,11247.442451642231,1715.0122999999999,0.0583,0.1035,0.07694999999999999,0.015306951942753909,0.00023430277777777768,0.07275,22.18,64.23,36.08,12.247459600532132,150.0002666666667,33.665,1,5,2.3,1.1595018087284057,1.3444444444444443,2.0
297,10,40,4000,1.0,5.0,0.05,650,999999,0.4,0,0.3,0.01,10.0,76271.9688,84894.3217,79679.12323,2764.4668394459663,7642276.906396369,78981.52345000001,1271.1995,1414.9054,1327.98539,46.07445927309048,2122.8557973076736,1316.3587,78,334,188.7,98.80064102356152,9761.56666666667,170.5,728,984,838.7,98.80064102356151,9761.566666666666,820.5,1464.2995,1664.9172,1588.57674,65.85272099720714,4336.580862736006,1599.57395,0.0334,0.0798,0.05725,0.015098657041089597,0.00022796944444444448,0.0567,21.74,29.73,25.19,2.9985107414626126,8.991066666666667,24.595,0,0,0.0,0.0,0.0,0.0
298,10,40,4000,1.0,5.0,0.05,1000,100,0.4,20,0.3,0.01,10.0,73358.3159,86896.9596,78895.93583,4488.585499550875,20147399.78677838,78492.7007,1222.6386,1448.2827,1314.93227,74.80976411629484,5596.500807135675,1308.2116500000002,146,2126,1025.7,727.7321011959766,529594.0111111111,899.5,1146,3126,2025.7,727.7321011959767,529594.0111111113,1899.5,1592.3022,2037.151,1881.74247,143.12892124754794,20485.888097486775,1929.306,0.0878,0.1855,0.14035,0.035449471082090914,0.0012566649999999997,0.15595,34.44,94.46,60.946000000000005,21.937166433044883,481.2392711111111,57.09,11,31,19.8,7.208020224413605,51.955555555555556,18.5
299,10,40,4000,1.0,5.0,0.05,1000,100,0.4,20,0.6,0.01,10.0,73946.5332,84328.9243,78304.48458,3031.316737100956,9188881.160628386,77665.2965,1232.4422,1405.4821,1305.07475,50.521955215909195,2552.467958838334,1294.4216000000001,49,1452,673.0,525.9911279353167,276666.6666666667,606.0,1049,2452,1673.0,525.9911279353167,276666.6666666667,1606.0,1709.9952,2019.3147,1815.24313,86.37334838496898,7460.355311231222,1791.8042500000001,0.0848,0.2048,0.13751,0.031821182672343705,0.001012587666666667,0.1348,31.72,74.2,50.403,15.886915685557094,252.39409000000003,48.35,10,24,16.2,5.329165037789691,28.4,15.5
300,10,40,4000,1.0,5.0,0.05,1000,250,0.4,50,0.3,0.01,10.0,74088.7154,85556.1026,79012.74188,3552.9205813533276,12623244.657404069,78437.9134,1234.8119,1425.935,1316.8790199999999,59.215336312381424,3506.4560545884383,1307.29855,102,1276,664.9,430.4791774548709,185312.32222222222,556.0,1102,2276,1664.9,430.4791774548709,185312.32222222222,1556.0,1501.5916,2025.9102,1786.57681,186.72451511241812,34866.04454396766,1849.9416,0.0652,0.1668,0.11779999999999999,0.0427577413393697,0.0018282244444444444,0.1315,33.07,68.2,50.065000000000005,12.841649470029585,164.90796111111112,46.85,4,9,6.4,1.7126976771553508,2.933333333333334,6.0
301,10,40,4000,1.0,5.0,0.05,1000,250,0.4,50,0.6,0.01,10.0,74660.8186,83352.4423,78926.65755,2758.582207808751,7609775.797239002,78775.17134999999,1244.347,1389.2074,1315.44431,45.97636733050894,2113.82635290989,1312.91955,102,2565,858.6,832.867229648413,693667.8222222222,662.0,1102,3565,1858.6,832.867229648413,693667.8222222222,1662.0,1546.7049,1988.4806,1769.7138200000002,155.68459416052843,24237.69285892844,1778.2114,0.0689,0.1689,0.11183000000000001,0.034729112027551495,0.001206111222222222,0.11209999999999999,33.07,108.32,55.962,25.27537396140538,638.8445288888889,49.995000000000005,4,14,7.0,3.265986323710904,10.666666666666666,6.5
302,10,40,4000,1.0,5.0,0.05,1000,400,0.4,80,0.3,0.01,10.0,70380.1903,83226.7341,77329.70999999999,4213.593324900776,17754368.707648374,77890.79235,1173.0032,1387.1122,1288.82851,70.22654626096326,4931.767799743212,1298.1799,80,1418,631.0,492.4266442831866,242484.0,469.0,1080,2418,1631.0,492.4266442831866,242484.0,1469.0,1638.8279,1916.8437,1797.28321,87.80225359235688,7709.235735896546,1807.1466500000001,0.0697,0.1843,0.10664,0.03346298784561169,0.0011197715555555556,0.10455,32.34,72.57,49.065,14.876039832936419,221.29656111111098,44.175,2,6,3.5,1.4337208778404378,2.055555555555556,3.0
303,10,40,4000,1.0,5.0,0.05,1000,400,0.4,80,0.6,0.01,10.0,73953.0001,84721.3234,79823.12234999999,3303.5229096361754,10913263.614491062,81288.50219999999,1232.55,1412.0221,1330.38537,55.05871734224694,3031.462355373444,1354.80835,79,2092,546.9,591.3567169371348,349702.76666666666,446.5,1079,3092,1546.9,591.3567169371349,349702.7666666667,1446.5,1576.326,1895.0374,1749.78276,92.42274607367071,8541.963991798215,1759.36755,0.0507,0.1375,0.07953,0.02794598162328332,0.000780977888888889,0.07035,32.3,93.25,46.541,17.823484788334742,317.67661,43.42,2,7,3.2,1.4757295747452437,2.177777777777778,3.0
304,10,40,4000,1.0,5.0,0.05,1000,999999,0.4,0,0.3,0.01,10.0,78014.6671,86944.3708,81450.14262,2703.036594609608,7306406.831798707,80793.26994999999,1300.2445,1449.0728,1357.5023800000001,45.050593938218185,2029.5560141862213,1346.5545000000002,53,1045,283.6,313.5524765578412,98315.15555555555,127.0,1053,2045,1283.6,313.5524765578412,98315.15555555555,1127.0,1503.7168,1784.2443,1635.30751,73.40443486798112,5388.211058287683,1641.3409000000001,0.0411,0.0779,0.06221,0.013462742827687248,0.00018124544444444443,0.06355,31.56,61.82,38.623000000000005,9.51142593585911,90.46722333333335,33.900000000000006,0,0,0.0,0.0,0.0,0.0
305,10,40,4000,1.0,5.0,0.1,300,100,0.4,20,0.3,0.01,10.0,75020.8075,87081.6247,80466.76496,4179.69403341209,17469842.212940626,79490.231,1250.3468,1451.3604,1341.11275,69.66156605159372,4852.733784760555,1324.8372,42,922,259.1,279.99740078158663,78398.54444444444,151.5,342,1222,559.1,279.99740078158663,78398.54444444444,451.5,1479.7053,2059.4548,1815.1005400000001,161.7819430031615,26173.397081878196,1816.4802,0.0348,0.182,0.11112,0.04622822129873098,0.0021370484444444443,0.1145,10.29,37.02,16.838,8.486667714061207,72.02352888888889,13.575,3,12,5.2,2.859681411936962,8.177777777777777,4.0
306,10,40,4000,1.0,5.0,0.1,300,100,0.4,20,0.6,0.01,10.0,66809.4956,85116.7806,81244.99020999999,5459.554048390098,29806730.4072927,82930.11815,1113.4916,1418.613,1354.08318,90.99256626147239,8279.647114848443,1382.16865,41,1033,332.3,357.3659966414762,127710.45555555557,226.0,341,1333,632.3,357.3659966414762,127710.45555555557,526.0,1590.7378,1984.8309,1824.84438,136.5107566477683,18635.186680546216,1884.2130499999998,0.0705,0.1632,0.12283999999999999,0.029642357081266897,0.0008786693333333337,0.12669999999999998,10.28,39.95,19.075,10.683213467866306,114.13105000000002,15.865000000000002,3,13,5.9,3.573047252229764,12.766666666666667,5.0
307,10,40,4000,1.0,5.0,0.1,300,250,0.4,50,0.3,0.01,10.0,72753.0001,86134.133,81448.37133,3830.323585810261,14671378.772014376,82183.37385,1212.55,1435.5689,1357.47286,63.83873280713242,4075.3838064204456,1369.7229,36,553,216.3,188.66610718409387,35594.899999999994,180.0,336,853,516.3,188.66610718409387,35594.9,480.0,1622.2592,1918.9884,1755.68937,93.40379985456282,8724.26982727123,1757.3611,0.04,0.1141,0.0796,0.020656825613933144,0.00042670444444444444,0.0754,10.06,25.56,15.498,5.651518576650193,31.93966222222222,14.435,1,3,1.6,0.6992058987801011,0.48888888888888904,1.5
308,10,40,4000,1.0,5.0,0.1,300,250,0.4,50,0.6,0.01,10.0,77429.9735,87984.6588,82264.17504999999,3368.2892399984885,11345372.404289594,81859.0586,1290.4996,1466.411,1371.0696,56.13815715306497,3151.4926885422196,1364.31765,75,781,292.4,226.9553064176097,51508.711111111115,264.0,375,1081,592.4,226.9553064176097,51508.711111111115,564.0,1648.172,1897.8988,1779.00108,79.23576273470627,6278.306096150667,1781.4196000000002,0.0574,0.154,0.08579,0.026709609173895116,0.0007134032222222222,0.0779,11.24,32.46,17.801,6.797516621695178,46.206232222222226,16.96,1,4,1.9,0.9944289260117533,0.9888888888888889,2.0
309,10,40,4000,1.0,5.0,0.1,300,999999,0.4,0,0.3,0.01,10.0,80174.4503,88062.9326,84495.41572,2979.209807237687,8875691.075541217,84534.4688,1336.2408,1467.7155,1408.25694,49.65350014464012,2465.4700766137767,1408.90785,43,300,123.9,90.96696592109076,8274.988888888889,84.0,343,600,423.9,90.96696592109076,8274.988888888887,384.0,1419.3397,1782.0517,1651.4266400000001,113.49916839223674,12882.06122572931,1673.93235,0.031,0.085,0.059019999999999996,0.020262762781900093,0.0004105795555555556,0.06269999999999999,10.29,17.98,12.705,2.7268592026562555,7.435761111111109,11.489999999999998,0,0,0.0,0.0,0.0,0.0
310,10,40,4000,1.0,5.0,0.1,650,100,0.4,20,0.3,0.01,10.0,73887.8514,84805.8259,79027.10652,3364.315958554501,11318621.868984489,78962.6441,1231.4642,1413.4304,1317.11844,56.071927909728416,3144.061099513781,1316.04405,28,1224,479.1,357.24328778392277,127622.76666666666,434.0,678,1874,1129.1,357.2432877839227,127622.76666666663,1084.0,1565.195,1928.875,1779.81931,125.28312549758337,15695.861534443226,1814.4483500000001,0.0537,0.1421,0.10406,0.026056997354091106,0.0006789671111111109,0.1072,20.37,56.8,34.049,10.84145485317046,117.5371433333333,32.730000000000004,6,18,10.6,3.5962943891363137,12.933333333333332,10.0
311,10,40,4000,1.0,5.0,0.1,650,100,0.4,20,0.6,0.01,10.0,73597.8528,90480.0737,79532.37844,4987.708955570631,24877240.625479475,78467.7068,1226.6309,1508.0012,1325.53964,83.12847123694473,6910.342730191548,1307.7951,14,1951,641.4,703.8778618797757,495444.0444444445,439.5,664,2601,1291.4,703.8778618797757,495444.0444444445,1089.5,1456.2539,1872.6953,1702.7032100000001,129.3566145389684,16733.13372498325,1725.6016,0.0393,0.1306,0.08173,0.028280855322599028,0.0007998067777777777,0.07605,20.06,78.53,38.925,21.160092548631884,447.74951666666664,32.75,6,25,12.1,6.9992063042097055,48.98888888888889,10.0
312,10,40,4000,1.0,5.0,0.1,650,250,0.4,50,0.3,0.01,10.0,76255.674,86133.9057,81885.66371000001,3473.1800466503655,12062979.636450235,82302.60535,1270.9279,1435.5651,1364.76105,57.886337377412936,3350.828054971674,1371.7100500000001,84,2241,671.0,670.9704414751318,450201.3333333333,305.5,734,2891,1321.0,670.9704414751318,450201.3333333333,955.5,1661.3948,1986.7668,1847.3557799999999,105.4404490108021,11117.688287599558,1842.61355,0.0399,0.117,0.07658000000000001,0.02065638453898025,0.00042668622222222225,0.07780000000000001,22.08,86.85,39.690999999999995,20.172257875056467,406.91998777777764,28.68,2,11,4.6,2.716206504995115,7.377777777777778,3.0
313,10,40,4000,1.0,5.0,0.1,650,250,0.4,50,0.6,0.01,10.0,67494.8199,85426.1075,79627.0081,4944.1613516311645,24444731.470963307,80809.6805,1124.9137,1423.7685,1327.1168,82.40268007902807,6790.2016842066505,1346.828,38,2034,509.0,618.6081150453816,382676.00000000006,280.0,688,2684,1159.0,618.6081150453816,382676.00000000006,930.0,1601.6291,1958.7297,1799.18534,123.66211365889258,15292.318354584866,1800.72765,0.0483,0.1229,0.08269,0.024651547168033444,0.0006076987777777778,0.07875,20.65,80.47,34.867000000000004,18.489573067602784,341.86431222222217,27.955,2,10,3.9,2.514402955419481,6.322222222222221,3.0
314,10,40,4000,1.0,5.0,0.1,650,400,0.4,80,0.3,0.01,10.0,78182.879,85432.8096,81708.12945,1994.2728206947352,3977124.083361735,81692.69320000001,1303.048,1423.8802,1361.80215,33.2378820904786,1104.756805860558,1361.54485,59,919,474.9,331.63247729979645,109980.1,464.0,709,1569,1124.9,331.63247729979645,109980.1,1114.0,1544.0352,2156.338,1775.9360800000002,173.19310524413564,29995.85170410624,1749.0172499999999,0.0357,0.2638,0.09204999999999999,0.06417050637862294,0.004117853888888888,0.07935,21.27,47.03,33.788,9.957329851811568,99.14841777777781,33.489999999999995,1,3,2.1,0.8755950357709131,0.7666666666666667,2.0
315,10,40,4000,1.0,5.0,0.1,650,400,0.4,80,0.6,0.01,10.0,79023.3471,84211.1235,82021.23673,1830.3929036844177,3350338.1818582737,82641.5374,1317.0558,1403.5187,1367.02062,30.50655158139717,930.6496893884461,1377.35895,48,835,402.0,299.33741645322067,89602.88888888888,456.5,698,1485,1052.0,299.3374164532208,89602.88888888892,1106.5,1605.9715,1999.112,1762.7705300000002,107.58962246244398,11575.52686161123,1746.14085,0.0446,0.145,0.07914,0.025982866149317194,0.0006751093333333333,0.07505,20.87,44.59,31.645,8.996010535540494,80.92820555555555,33.519999999999996,1,3,1.9,0.8755950357709131,0.7666666666666667,2.0
316,10,40,4000,1.0,5.0,0.1,650,999999,0.4,0,0.3,0.01,10.0,78267.0118,87652.0555,82559.18408,3093.9401881141544,9572465.887627847,83206.02705,1304.4502,1460.8676,1375.98639,51.56568452674821,2659.0198207121193,1386.7671,40,680,172.7,201.9730730127712,40793.12222222221,87.0,690,1330,822.7,201.9730730127712,40793.122222222206,737.0,1507.9313,1771.3582,1663.1024000000002,79.78550970207561,6365.727558420002,1680.4801,0.047,0.1031,0.07082,0.015511701676118225,0.00024061288888888895,0.06820000000000001,20.77,39.86,24.696,6.037945198676635,36.45678222222223,22.064999999999998,0,0,0.0,0.0,0.0,0.0
317,10,40,4000,1.0,5.0,0.1,1000,100,0.4,20,0.3,0.01,10.0,74968.2189,87710.6152,79379.64751000001,3590.2338056649855,12889778.779339684,79126.4102,1249.4703,1461.8436,1322.99413,59.83722755295869,3580.4938012245584,1318.7734999999998,152,1931,814.8,670.8673987209892,450063.06666666665,578.0,1152,2931,1814.8,670.8673987209892,450063.06666666665,1578.0,1538.3542,2010.316,1852.0152000000003,150.81115133768384,22744.003367797777,1912.6419999999998,0.0613,0.1586,0.12007000000000001,0.03205110675849501,0.0010272734444444448,0.13190000000000002,34.57,89.99,54.974000000000004,20.5962753914391,424.2065599999999,47.69,11,29,17.8,6.646636576327743,44.17777777777778,15.5
318,10,40,4000,1.0,5.0,0.1,1000,100,0.4,20,0.6,0.01,10.0,75085.8688,84649.4441,80296.0472,3551.5553016200347,12613545.060465377,80742.9772,1251.4311,1410.8241,1338.2674499999998,59.19260350832596,3503.764310093883,1345.71625,35,1938,827.3,697.5149620059932,486527.12222222215,538.0,1035,2938,1827.3,697.5149620059933,486527.1222222223,1538.0,1402.8815,2015.0198,1746.87078,172.04165620912738,29598.33147117958,1760.1729,0.053,0.1543,0.10297,0.03062968966360725,0.0009381778888888889,0.10475000000000001,31.02,88.98,54.946000000000005,21.11606560575778,445.8882266666667,46.150000000000006,10,29,17.8,6.876691711054734,47.28888888888889,15.0
319,10,40,4000,1.0,5.0,0.1,1000,250,0.4,50,0.3,0.01,10.0,74289.9056,83815.7214,79571.32543,3202.3690144046914,10255167.304419275,79708.1286,1238.1651,1396.9287,1326.18876,53.372818955661145,2848.6578032737816,1328.4688,288,2056,1022.0,567.6859460417647,322267.3333333334,1049.0,1288,3056,2022.0,567.6859460417647,322267.3333333334,2049.0,1780.1288,1964.8019,1900.1412599999999,61.90934951649873,3832.767557556001,1919.19735,0.0826,0.1603,0.13620000000000002,0.020723470322854282,0.00042946222222222215,0.1426,38.64,92.07,60.69500000000001,17.119452386101607,293.07565,61.59,5,12,7.9,2.2335820757001272,4.988888888888888,8.0
320,10,40,4000,1.0,5.0,0.1,1000,250,0.4,50,0.6,0.01,10.0,76709.7767,84514.0252,80883.84621999999,2513.2484068315525,6316417.5544413375,80715.48065000001,1278.4963,1408.5671,1348.0641,41.88747711049474,1754.5607386822212,1345.258,205,787,439.1,205.26105329555335,42132.1,365.0,1205,1787,1439.1,205.26105329555335,42132.09999999999,1365.0,1555.5843,1923.3961,1826.27415,122.54014957190563,15016.088257105002,1873.7541500000002,0.0358,0.1532,0.11548,0.03757170330034145,0.0014116328888888888,0.13095,36.15,53.5,43.517,5.925084246939728,35.106623333333324,42.165,4,7,5.4,0.8432740427115677,0.7111111111111109,5.0
321,10,40,4000,1.0,5.0,0.1,1000,400,0.4,80,0.3,0.01,10.0,77107.0991,85498.7433,80951.8581,2793.074052063684,7801262.660311447,81361.0994,1285.1183,1424.9791,1349.19765,46.55124222885403,2167.0181530494424,1356.01835,67,2096,574.7,575.5210296379756,331224.4555555556,461.0,1067,3096,1574.7,575.5210296379755,331224.4555555555,1461.0,1519.0655,1958.0302,1783.52134,132.10361408116322,17451.364853304905,1785.8957,0.0364,0.1345,0.08489,0.02583754589309476,0.0006675787777777779,0.0804,32.23,92.67,47.355000000000004,17.16657232983788,294.6912055555556,43.87,2,7,3.3,1.4181364924121764,2.011111111111111,3.0
322,10,40,4000,1.0,5.0,0.1,1000,400,0.4,80,0.6,0.01,10.0,77225.3835,83920.5875,80363.64077,2390.6295443415165,5715109.618278528,79924.43715,1287.0897,1398.6765,1339.39402,39.84383893861412,1587.5315013662228,1332.07395,64,1250,552.3,382.4886490690497,146297.56666666665,463.5,1064,2250,1552.3,382.48864906904976,146297.56666666668,1463.5,1556.3913,1994.8751,1771.6956999999998,149.9867511789254,22496.02552920888,1800.36665,0.0548,0.192,0.08492,0.0401676154798033,0.0016134373333333335,0.07105,32.13,67.59,46.661,11.495086341563512,132.13701000000003,43.92,2,5,3.3,1.0593499054713802,1.122222222222222,3.0
323,10,40,4000,1.0,5.0,0.1,1000,999999,0.4,0,0.3,0.01,10.0,77333.1097,88080.5504,84741.27574,2991.699184793161,8950264.012292063,85425.23929999999,1288.8852,1468.0092,1412.3546000000001,49.86164046915777,2486.1831902755516,1423.754,37,622,163.1,189.10693623802732,35761.433333333334,76.5,1037,1622,1163.1,189.10693623802737,35761.43333333335,1076.5,1483.262,1763.5024,1649.20872,91.11507001495788,8301.955983830678,1639.2955,0.0334,0.0775,0.054959999999999995,0.016150555546000405,0.00026084044444444444,0.05315,31.01,48.43,34.852999999999994,5.617087125706505,31.551667777777773,32.215,0,0,0.0,0.0,0.0,0.0
324,10,40,4000,1.0,5.0,0.2,300,100,0.4,20,0.3,0.01,10.0,77012.4017,88412.1591,81655.47365,3690.332538769372,13618554.246699998,80931.902,1283.54,1473.536,1360.92455,61.5055592398543,3782.9338174072263,1348.865,30,542,230.5,167.62938618008212,28099.61111111111,174.0,330,842,530.5,167.62938618008212,28099.61111111111,474.0,1550.7563,2000.5857,1816.45874,126.3174235154457,15956.091483580472,1837.4577,0.041,0.1535,0.10697999999999999,0.038778825837476466,0.0015037973333333324,0.11595,9.93,25.23,15.963,5.022365644461449,25.224156666666673,14.309999999999999,3,8,4.9,1.6633299933166197,2.7666666666666657,4.5
325,10,40,4000,1.0,5.0,0.2,300,100,0.4,20,0.6,0.01,10.0,76315.9167,87966.8877,82176.22678,3599.7491206521445,12958193.731635887,83481.8536,1271.9319,1466.1148,1369.60378,59.99583406388959,3599.5001050217747,1391.36425,111,621,265.0,172.0090436898918,29587.11111111111,242.5,411,921,565.0,172.0090436898918,29587.11111111111,542.5,1453.3913,1997.2619,1803.9594499999998,174.96499002765765,30612.74773537834,1858.7559500000002,0.0429,0.1684,0.10759,0.03922962174457233,0.0015389632222222221,0.11035,12.47,27.83,17.057,5.175804929348348,26.788956666666653,16.285,4,9,5.3,1.636391694484477,2.677777777777778,5.0
326,10,40,4000,1.0,5.0,0.2,300,250,0.4,50,0.3,0.01,10.0,79226.1372,90205.2666,84107.13016999999,3217.0098942893806,10349152.659955772,84720.5546,1320.4356,1503.4211,1401.7855,53.61683729321109,2874.765241326672,1412.00925,15,544,148.0,208.32719990971466,43400.22222222222,43.0,315,844,448.0,208.32719990971466,43400.22222222222,343.0,1507.6237,1874.2971,1729.2724999999998,129.38763776152135,16741.160805506664,1759.92445,0.0286,0.0892,0.07253,0.020629700811101343,0.00042558455555555545,0.08195,9.43,25.55,13.478,6.281022209799931,39.45124000000001,10.35,1,3,1.4,0.8432740427115678,0.711111111111111,1.0
327,10,40,4000,1.0,5.0,0.2,300,250,0.4,50,0.6,0.01,10.0,74101.0336,86732.7161,81927.3508,3507.3084515635023,12301212.574408773,82004.8057,1235.0172,1445.5453,1365.4558499999998,58.45515187701593,3417.004780964999,1366.74675,24,800,274.2,239.47989941166716,57350.62222222223,273.5,324,1100,574.2,239.47989941166716,57350.62222222223,573.5,1593.6003,1908.1527,1738.1374499999997,95.35594414689099,9092.756084144994,1727.5483,0.0536,0.0949,0.07706,0.011783906162408306,0.00013886044444444445,0.0772,9.81,33.07,17.301,7.2008926144224965,51.85285444444445,17.28,1,4,1.9,0.9944289260117533,0.9888888888888889,2.0
