config_id,repeats_count,ants,iterations,alpha,beta,evaporation,patience,patience_small_shake,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_small_shake,intensity_big_shake,intensity_elite_ant,ranked_ants_count,q_pheromone,tau_min,tau_max,best_cost_min,best_cost_max,best_cost_avg,best_cost_std,best_cost_var,best_cost_median,best_cost_minutes_min,best_cost_minutes_max,best_cost_minutes_avg,best_cost_minutes_std,best_cost_minutes_var,best_cost_minutes_median,best_iteration_min,best_iteration_max,best_iteration_avg,best_iteration_std,best_iteration_var,best_iteration_median,iterations_done_min,iterations_done_max,iterations_done_avg,iterations_done_std,iterations_done_var,iterations_done_median,avg_cost_final_minutes_min,avg_cost_final_minutes_max,avg_cost_final_minutes_avg,avg_cost_final_minutes_std,avg_cost_final_minutes_var,avg_cost_final_minutes_median,diversity_final_min,diversity_final_max,diversity_final_avg,diversity_final_std,diversity_final_var,diversity_final_median,execution_time_min,execution_time_max,execution_time_avg,execution_time_std,execution_time_var,execution_time_median,big_shakes_count_min,big_shakes_count_max,big_shakes_count_avg,big_shakes_count_std,big_shakes_count_var,big_shakes_count_median
221,10,40,4000,1.0,2.0,0.2,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67154.6364,74264.6983,71205.29524,2495.283412338702,6226439.307892676,71326.81985,1119.2439,1237.745,1186.7549199999999,41.58806809527618,1729.5674078973284,1188.78035,244,1439,644.0,450.35245456568055,202817.33333333334,431.0,894,2089,1294.0,450.35245456568055,202817.33333333334,1081.0,26408.6211,44784.907,34691.863419999994,6843.262531121001,46830242.06984462,33394.83745,0.1381,0.1719,0.15495,0.011292007989921204,0.0001275094444444443,0.15445,18.21,42.34,26.006999999999998,8.948971449278403,80.08409000000002,21.78,0,0,0.0,0.0,0.0,0.0
222,10,40,4000,1.0,2.0,0.2,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67839.2547,71301.358,69229.71557,1224.7500435108427,1500012.6690798113,69104.40595,1130.6542,1188.356,1153.82859,20.412512540784068,416.67066822766685,1151.7401,155,2644,1334.6,933.5505937607833,871516.7111111111,1496.0,1155,3644,2334.6,933.5505937607833,871516.7111111111,2496.0,26897.1282,48487.8031,36712.283,7551.046650910021,57018305.52421944,35535.233850000004,0.13,0.1859,0.1613,0.014337053780714891,0.00020555111111111114,0.16260000000000002,24.49,75.16,48.094,19.08931591813133,364.4019822222222,51.625,9,31,19.5,8.249579113843055,68.05555555555556,21.5
223,10,40,4000,1.0,2.0,0.2,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,64167.499,73101.7715,69328.91657,2683.9432266046315,7203551.24363688,69241.1114,1069.4583,1218.3629,1155.48196,44.732402452887705,2000.9878292071137,1154.01855,226,2433,1118.2,791.0000421407491,625681.0666666668,954.0,1226,3433,2118.2,791.0000421407491,625681.0666666669,1954.0,26117.8555,51123.2084,37359.44183,7936.079155072467,62981352.35557572,37162.458450000006,0.1323,0.1847,0.15565,0.018559588716707417,0.0003444583333333332,0.1521,24.28,70.22,43.077,16.108147041516325,259.47240111111114,39.980000000000004,9,30,16.9,6.8386158443552505,46.76666666666667,15.5
224,10,40,4000,1.0,2.0,0.2,1000,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,65302.3683,73081.4668,68954.48159,2184.114001747877,4770353.972631126,68827.70655,1088.3728,1218.0244,1149.24134,36.40189274008214,1325.097795060445,1147.1284,133,2300,1166.9,784.8706121251947,616021.8777777778,1174.0,1133,3300,2166.9,784.8706121251948,616021.877777778,2174.0,22402.003,50347.1063,37750.63459,7630.1147016399755,58218650.360182494,37491.6472,0.1399,0.1841,0.15757000000000002,0.016015620846882933,0.0002565001111111112,0.15150000000000002,24.07,66.33,44.315,15.715677416728386,246.9825166666666,45.185,3,9,5.9,2.5582111805799856,6.544444444444444,6.0
225,10,40,4000,1.0,2.0,0.2,1000,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,64816.8807,72132.6563,69572.68097,2575.0867749167987,6631071.8983514,70794.5592,1080.2813,1202.2109,1159.54468,42.91810547141043,1841.9637772551096,1179.90935,529,2140,1246.9,630.3135815696113,397295.2111111111,1057.5,1529,3140,2246.9,630.3135815696113,397295.2111111111,2057.5,25705.7642,46368.6354,37187.428009999996,6220.098099515856,38689620.36760076,37331.38485,0.1369,0.19,0.16241,0.016855955096707582,0.0002841232222222223,0.1623,31.88,64.93,46.295,13.032448605947645,169.8447166666667,43.065,3,9,6.0,2.0548046676563256,4.222222222222222,5.0
226,10,40,4000,1.0,2.0,0.2,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67232.7746,73031.9105,71221.661,1833.753514681147,3362651.9526054594,71256.97995,1120.5462,1217.1985,1187.02767,30.562566917719938,934.0704966001091,1187.61635,151,2701,682.7,738.0325271362443,544692.0111111111,451.5,1151,3701,1682.7,738.0325271362443,544692.0111111113,1451.5,21685.4498,48470.7931,35299.83653,9898.92026008634,97988622.3155478,35614.384900000005,0.1294,0.1661,0.14925,0.013150855485480784,0.000172945,0.15325,23.11,77.77,34.108,15.919930066848075,253.44417333333337,29.064999999999998,2,6,2.5,1.2692955176439846,1.6111111111111112,2.0
227,10,40,4000,1.0,2.0,0.2,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,64573.6118,72365.4622,69741.36245,2093.418816995584,4382402.343351191,70084.81145000001,1076.2269,1206.091,1162.3560400000001,34.89030328530328,1217.333263340445,1168.0801999999999,420,2679,1507.1,785.9922886248806,617783.8777777776,1653.5,1420,3679,2507.1,785.9922886248806,617783.8777777776,2653.5,29774.8562,52705.7235,37709.72047,6975.284607794656,48654595.35973705,36380.1619,0.1346,0.1801,0.16036999999999998,0.012305197637132398,0.00015141788888888875,0.15994999999999998,29.59,74.28,51.943000000000005,15.746380218958262,247.94849000000002,55.650000000000006,2,5,3.3,1.0593499054713802,1.122222222222222,3.5
228,10,40,4000,1.0,2.0,0.2,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,64652.9866,72448.7837,70031.35113,2375.833967419979,5644587.040746558,70431.39435,1077.5498,1207.4797,1167.1891799999999,39.597228266152406,1567.940486361779,1173.85655,324,2347,1158.9,654.9289104763797,428931.8777777778,1072.0,1324,3347,2158.9,654.9289104763797,428931.8777777778,2072.0,23767.0676,48865.2708,40427.16846,6851.148408964281,46938234.521653794,42007.98925,0.1381,0.1929,0.16147,0.017804060086271216,0.0003169845555555558,0.15645,27.13,66.68,43.58,13.039068644313177,170.0173111111111,41.475,0,0,0.0,0.0,0.0,0.0
229,10,40,4000,1.0,3.5,0.05,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,72065.9276,76742.7914,74510.65099,1874.5460930041197,3513923.05479701,75334.6925,1201.0988,1279.0465,1241.8441699999998,31.24242458413982,976.0890938956641,1255.5782,165,702,418.1,174.00028735608456,30276.100000000002,451.0,465,1002,718.1,174.00028735608456,30276.099999999995,751.0,33985.0654,63706.2663,50520.51416,8808.711396347386,77593396.4641403,51276.419599999994,0.1189,0.1439,0.13386,0.008715018964727247,7.59515555555556e-05,0.1361,9.51,20.28,14.626,3.554897091806363,12.637293333333337,15.445,2,6,3.3,1.2516655570345725,1.5666666666666667,3.0
230,10,40,4000,1.0,3.5,0.05,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,73250.7222,77108.5756,75526.2765,1343.0079058135395,1803670.235077669,75835.82275,1220.8454,1285.1429,1258.77127,22.383448431823698,501.01876370011075,1263.93035,106,720,406.1,218.5871044280111,47780.322222222225,456.5,406,1020,706.1,218.5871044280111,47780.322222222225,756.5,38195.8868,83235.093,55826.72241,15933.64812967626,253881142.72033575,50536.28735,0.1369,0.1696,0.15402,0.01206710864752246,0.0001456151111111113,0.1553,8.21,20.73,14.472,4.536900067471426,20.58346222222223,15.41,2,6,3.3,1.3374935098492586,1.788888888888889,3.0
231,10,40,4000,1.0,3.5,0.05,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,66860.5809,76277.5708,71563.37668,3018.376186516936,9110594.80333252,70805.7816,1114.343,1271.2928,1192.72293,50.3062578881936,2530.719582713441,1180.09635,86,1212,729.9,346.0380358027455,119742.32222222221,800.0,386,1512,1029.9,346.0380358027455,119742.32222222221,1100.0,31922.8875,48915.9615,39304.39632,5303.203383522414,28123966.12700358,39137.09575,0.1305,0.1655,0.14395,0.012019821592316208,0.00014447611111111094,0.14079999999999998,7.68,31.38,20.918,7.086997170091779,50.22552888888889,22.17,1,3,2.3,0.8232726023485645,0.6777777777777776,2.5
232,10,40,4000,1.0,3.5,0.05,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,66210.4706,76277.5708,73099.6176,2858.3267497702827,8170031.808452349,74073.26685,1103.5078,1271.2928,1218.3269500000001,47.63878163374056,2269.4535155472167,1234.55445,353,955,617.3,198.6476780634498,39460.899999999994,592.0,653,1255,917.3,198.6476780634498,39460.899999999994,892.0,34111.2306,55953.9995,43955.15107,7720.352724789208,59603846.19516015,44851.66,0.1533,0.1818,0.17051,0.008665442221196156,7.508988888888895e-05,0.17335,12.83,24.41,18.065,3.821745529059842,14.605738888888892,17.64,1,2,1.3,0.4830458915396479,0.23333333333333328,1.0
233,10,40,4000,1.0,3.5,0.05,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,71796.118,76717.5226,74958.74346,1792.8220133672417,3214210.7716141697,75762.60045,1196.602,1278.6254,1249.31239,29.880355107641844,892.8356213587781,1262.71,175,833,520.0,227.21013279439023,51624.444444444445,500.0,475,1133,820.0,227.21013279439023,51624.444444444445,800.0,35893.0204,62123.0278,47221.137109999996,9038.012523143068,81685670.36849095,46332.944650000005,0.088,0.1212,0.10887,0.009611804085486649,9.238677777777782e-05,0.1078,9.63,22.8,16.563,4.5933987658619655,21.099312222222228,16.134999999999998,0,0,0.0,0.0,0.0,0.0
234,10,40,4000,1.0,3.5,0.05,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67215.6854,75194.2028,72470.67981,2446.9969135052165,5987793.894704056,72381.87485,1120.2614,1253.2367,1207.84467,40.783284102791434,1663.2762622090004,1206.3645999999999,270,1718,658.0,451.41432065109416,203774.88888888888,470.5,920,2368,1308.0,451.41432065109416,203774.88888888888,1120.5,41134.0827,63039.4417,49763.5441,7134.208331194303,50896928.5128822,48748.510949999996,0.1503,0.1795,0.16684000000000002,0.007972898538869733,6.356711111111111e-05,0.16635,18.91,48.35,26.859,9.179132675077025,84.25647666666669,23.075000000000003,7,18,9.6,3.4705106892854323,12.044444444444446,8.5
235,10,40,4000,1.0,3.5,0.05,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,71610.5526,76150.3719,74076.71278,1571.1017603659375,2468360.741424948,74355.76680000001,1193.5092,1269.1729,1234.61189,26.185033112042795,685.6559590787775,1239.2628,217,1213,609.0,339.0745575173041,114971.55555555556,465.0,867,1863,1259.0,339.0745575173041,114971.55555555556,1115.0,42358.7782,68571.1353,56630.72606,8564.472926452327,73350196.50793487,55960.88455,0.1807,0.211,0.19546999999999998,0.008003617237779979,6.405788888888883e-05,0.19435,17.12,36.83,25.141,6.902945345607513,47.65065444444443,22.1,6,14,8.8,2.485513584307633,6.177777777777778,8.0
236,10,40,4000,1.0,3.5,0.05,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,66890.3995,71965.1815,69447.56228,1770.4765948061947,3134587.372756539,69521.8428,1114.84,1199.4197,1157.45938,29.50794178476176,870.7186283728889,1158.6974,566,1805,1076.9,375.1368491038378,140727.65555555557,1079.0,1216,2455,1726.9,375.1368491038378,140727.65555555557,1729.0,31297.6251,69182.1527,45244.452529999995,13364.059360051231,178598082.5789729,42817.05025,0.1026,0.1573,0.12435,0.01440912133954662,0.0002076227777777778,0.12035,24.17,48.71,34.769999999999996,7.499494797799528,56.24242222222219,35.11,3,5,4.0,0.9428090415820632,0.8888888888888887,4.0
237,10,40,4000,1.0,3.5,0.05,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,65539.1275,75494.5616,71674.78396,2890.458727819476,8354751.6572277825,71935.16805000001,1092.3188,1258.2427,1194.57974,48.17431077309431,2320.7642184626707,1198.9195,199,1142,692.8,303.0129443513007,91816.84444444445,712.5,849,1792,1342.8,303.0129443513007,91816.84444444443,1362.5,29908.2608,55019.7473,44202.69157,8097.385557289468,65567652.863400064,45548.44125,0.1154,0.1579,0.13682,0.013886108166077351,0.00019282400000000008,0.13635,17.21,36.89,27.584000000000003,6.285776182956424,39.510982222222225,27.94,2,4,3.0,0.6666666666666666,0.4444444444444444,3.0
238,10,40,4000,1.0,3.5,0.05,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,64850.359,74061.5066,70591.042,3309.699362023142,10954109.866976393,71918.36624999999,1080.8393,1234.3584,1176.51737,55.16166961271507,3042.8097944623332,1198.6394500000001,533,2036,1304.9,555.8186055020309,308934.3222222222,1348.0,1183,2686,1954.9,555.8186055020309,308934.3222222222,1998.0,29089.5586,65938.2716,48078.1627,13564.020120967445,183982641.84200972,47087.4692,0.0775,0.1329,0.10944000000000001,0.019412664823654568,0.0003768515555555555,0.111,23.84,52.89,38.805,10.69955995979897,114.48058333333334,39.575,1,4,2.6,0.9660917830792959,0.9333333333333333,2.5
239,10,40,4000,1.0,3.5,0.05,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,67688.0174,75818.0408,72123.46579,3049.4419532233696,9299096.22607876,72828.3016,1128.1336,1263.634,1202.05774,50.82403400363521,2583.0824324026685,1213.805,298,1650,939.4,478.7363459033468,229188.4888888889,955.0,948,2300,1589.4,478.7363459033468,229188.4888888889,1605.0,39156.9215,73238.0788,49183.50722,9908.819164122522,98184697.22728175,46011.728749999995,0.0851,0.1358,0.11639,0.01481871564385164,0.0002195943333333333,0.1215,19.59,46.84,32.558,9.71941562029323,94.46704000000003,32.84,1,3,1.6,0.6992058987801011,0.48888888888888893,1.5
240,10,40,4000,1.0,3.5,0.05,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,72828.3016,76277.5708,74777.45945,1289.9382782638065,1663940.7617301934,74790.4169,1213.805,1271.2928,1246.29098,21.498976137574562,462.2059749640005,1246.50695,199,1409,875.5,411.7548488549413,169542.05555555556,969.0,849,2059,1525.5,411.7548488549413,169542.05555555556,1619.0,32869.5461,67977.0429,47479.71422,10487.954847301784,109997196.87904097,48388.02175,0.0962,0.1334,0.11427000000000001,0.012372105722147702,0.00015306899999999993,0.11745,17.4,42.11,30.76,8.279459187920699,68.54944444444446,32.045,0,0,0.0,0.0,0.0,0.0
241,10,40,4000,1.0,3.5,0.05,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,68804.6188,75931.7959,72730.16174,2662.8729710697285,7090892.460053723,72993.944,1146.7436,1265.5299,1212.16935,44.381216107248946,1969.6923431583334,1216.5657,209,1106,609.0,320.5075835469593,102725.11111111111,554.5,1209,2106,1609.0,320.5075835469593,102725.11111111111,1554.5,32641.4604,64092.1318,47596.65454,10894.777204750753,118696170.34115665,49765.2367,0.1189,0.1521,0.13532,0.01011871752963015,0.00010238844444444449,0.134,24.29,41.93,32.298,6.382054354028786,40.73061777777778,30.93,10,18,12.5,3.064129385141706,9.38888888888889,11.5
242,10,40,4000,1.0,3.5,0.05,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,72883.8321,76126.198,74054.77614,1045.3717673241006,1092802.1319183137,73959.04275,1214.7305,1268.77,1234.24627,17.422864680136094,303.55621366233373,1232.6507000000001,173,1859,731.9,483.27182367230506,233551.65555555554,688.0,1173,2859,1731.9,483.2718236723052,233551.6555555556,1688.0,32255.7619,68680.4676,47357.41547,12014.101979322979,144338646.3695723,46573.9545,0.134,0.1684,0.15156,0.01060368908551276,0.00011243822222222242,0.15355000000000002,23.82,57.9,35.106,9.655806773358941,93.23460444444441,34.025000000000006,9,24,13.8,4.442221666388715,19.733333333333334,13.0
243,10,40,4000,1.0,3.5,0.05,1000,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,64623.1681,71005.5375,68485.56156,2165.2720345224056,4688402.983484798,68727.15415,1077.0528,1183.4256,1141.42602,36.08786109282614,1302.3337182551145,1145.45255,618,2608,1262.9,613.0458474788906,375825.21111111116,1037.0,1618,3608,2262.9,613.0458474788906,375825.2111111111,2037.0,38129.4259,52021.5632,45265.13464,4114.947744727424,16932794.94183731,45744.085349999994,0.1061,0.1358,0.12343,0.009258395589349643,8.57178888888889e-05,0.1221,32.82,74.02,45.614999999999995,12.825896763103069,164.50362777777778,40.805,4,10,6.0,2.211083193570267,4.888888888888889,5.0
244,10,40,4000,1.0,3.5,0.05,1000,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,68964.1936,73784.815,71823.94266,1466.256039273777,2149906.7727068244,72237.6403,1149.4032,1229.7469,1197.0656999999999,24.437606288623652,597.1966011177782,1203.96065,548,1911,1302.9,442.66979165563635,195956.54444444447,1359.5,1548,2911,2302.9,442.6697916556363,195956.54444444441,2359.5,35190.7137,59060.9536,44451.13105,7290.044557204715,53144749.64603008,45493.6075,0.1037,0.1317,0.11742,0.009423587427301771,8.880400000000001e-05,0.11624999999999999,32.01,60.47,46.882,8.7719183256065,76.94655111111112,48.065,3,8,5.8,1.4757295747452437,2.177777777777778,6.0
245,10,40,4000,1.0,3.5,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,66210.4706,73201.166,70281.21216,2441.5118242141257,5960979.987777389,70368.63885,1103.5078,1220.0194,1171.3535200000001,40.69186797541306,1655.828119328447,1172.81065,428,3263,1388.3,1011.1379782755225,1022400.011111111,1002.0,0,3913,1962.0,1031.3831058879678,1063751.111111111,1690.0,28064.9372,63362.6019,46278.664520000006,10265.252494712993,105375408.78021133,46477.67375,0.0,0.1381,0.10484,0.039375717277417455,0.0015504471111111116,0.11685,29.19,81.01,48.138,19.66200159359842,386.59430666666674,40.4,2,6,3.6,1.1737877907772674,1.3777777777777778,3.0
246,10,40,4000,1.0,3.5,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,68165.4066,76717.5226,71028.05055,2316.401892534159,5365717.727735832,70700.08025,1136.0901,1278.6254,1183.80083,38.60670243128626,1490.4774726178841,1178.33465,277,1965,1310.4,458.41858601064587,210147.59999999995,1344.0,1277,2965,2310.4,458.418586010646,210147.6,2344.0,23813.5778,59217.2697,46185.927429999996,11296.237567108607,127604983.17255579,46485.92205,0.1049,0.1533,0.11957999999999999,0.01298270644614083,0.00016855066666666662,0.11829999999999999,26.44,59.4,46.631,9.06803843789334,82.22932111111109,47.519999999999996,2,5,3.7,1.0593499054713802,1.1222222222222222,3.5
247,10,40,4000,1.0,3.5,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,72365.4622,77369.2269,74601.49299999999,1545.9266122648196,2389889.090508582,74318.07555000001,1206.091,1289.4871,1243.3582099999999,25.765462784400636,663.8590724943341,1238.6345999999999,33,2985,852.9,871.7595807713653,759964.7666666666,650.5,1033,3985,1852.9,871.7595807713653,759964.7666666666,1650.5,32357.7138,71240.67,47273.68097,10811.462216073258,116887715.24957967,47083.6462,0.0967,0.1428,0.11421999999999999,0.015571683702584427,0.00024247733333333346,0.109,20.74,80.57,37.72,17.70245682886355,313.3769777777777,33.19,0,0,0.0,0.0,0.0,0.0
248,10,40,4000,1.0,3.5,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67789.7718,76532.6419,73713.82614,3068.9857942321573,9418673.805198785,74625.69845,1129.8295,1275.544,1228.56376,51.149763494255,2616.2983055182212,1243.76165,129,806,467.8,220.31079057650456,48536.84444444445,447.0,429,1106,767.8,220.31079057650453,48536.84444444444,747.0,32222.8396,55723.1696,42874.902140000006,7666.208422738759,58770751.58087068,42312.9053,0.1136,0.1428,0.12758,0.008746529470468717,7.650177777777779e-05,0.12795,8.62,22.71,15.861,4.579756058520537,20.974165555555558,15.615,2,7,3.9,1.5951314818673865,2.5444444444444443,4.0
249,10,40,4000,1.0,3.5,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,73962.3528,77071.7989,75326.95735,944.5015049615092,892083.0928745558,75231.23329999999,1232.7059,1284.53,1255.44928,15.74169993910725,247.80111697288916,1253.85385,186,919,406.9,201.87974968612713,40755.43333333334,413.0,486,1219,706.9,201.8797496861271,40755.433333333334,713.0,33451.8603,67305.7669,43998.3677,9381.03939022656,88003900.0409823,42458.197700000004,0.0956,0.1404,0.11648,0.015122154461436893,0.00022867955555555574,0.11655,9.54,23.71,13.858,3.9033711925291796,15.23630666666667,14.015,2,7,3.5,1.509230856356236,2.2777777777777777,3.5
250,10,40,4000,1.0,3.5,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,69382.3403,76016.6212,74447.25257,1918.8682303120852,3682055.285301034,74932.47080000001,1156.3723,1266.9437,1240.78754,31.981145210583765,1022.7936489804449,1248.8745,171,951,626.8,250.53977284610477,62770.177777777775,669.5,471,1251,926.8,250.53977284610477,62770.177777777775,969.5,22377.0278,40203.6141,31610.409590000003,6365.722604491997,40522424.277340375,32230.47595,0.0845,0.1107,0.09691000000000001,0.009326241353180702,8.69787777777778e-05,0.09615,9.46,25.31,18.500999999999998,5.0213775223759285,25.214232222222222,19.245,1,3,1.7,0.8232726023485647,0.6777777777777779,1.5
251,10,40,4000,1.0,3.5,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,70668.0368,76277.5708,73923.16115,1935.637422444889,3746692.231169093,74067.7223,1177.8006,1271.2928,1232.05268,32.26061120740132,1040.7470354751076,1234.46205,189,1351,618.5,406.21402404807907,165009.83333333334,544.0,489,1651,918.5,406.21402404807907,165009.83333333334,844.0,20848.7274,45706.2371,30948.226520000004,7152.279092772272,51155096.220907345,29321.2016,0.0787,0.1259,0.10237,0.014291726433305544,0.0002042534444444444,0.09885,10.13,34.65,18.991999999999997,8.47750985451113,71.8681733333333,17.485,1,4,1.8,1.0327955589886446,1.0666666666666669,1.5
252,10,40,4000,1.0,3.5,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,71845.6743,76228.0145,74851.61132,1332.0878517998015,1774458.0449126097,75389.12770000001,1197.4279,1270.4669,1247.52685,22.201469417248028,492.9052442849995,1256.4854500000001,19,679,298.4,174.50068449404114,30450.488888888893,306.0,319,979,598.4,174.50068449404114,30450.488888888893,606.0,38512.809,58126.2869,46306.768079999994,7224.666813799083,52195810.57040979,43988.04695,0.0921,0.1457,0.12162999999999999,0.016035796761551258,0.00025714677777777776,0.1227,6.64,20.05,12.328,3.5590629228617026,12.666928888888885,12.525,0,0,0.0,0.0,0.0,0.0
253,10,40,4000,1.0,3.5,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,67086.9222,77138.9717,72200.23488999999,2808.1541835468843,7885729.918571868,72126.4369,1118.1154,1285.6495,1203.33724,46.802562014682756,2190.479811138225,1202.1073000000001,244,1877,935.7,611.6060914601089,374062.01111111115,784.0,894,2527,1585.7,611.6060914601089,374062.01111111115,1434.0,41851.165,56633.4048,49538.64377,5778.41457117345,33390074.956349645,50680.8136,0.1154,0.1457,0.13077999999999998,0.009175062821462196,8.418177777777782e-05,0.13145,18.58,52.48,32.4,12.553705075041037,157.59551111111108,29.814999999999998,7,22,12.4,5.541760650832108,30.711111111111116,11.0
254,10,40,4000,1.0,3.5,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,72877.8579,76388.1927,74316.68005,1428.1643755130087,2039653.4834844624,73796.39975,1214.631,1273.1365,1238.61132,23.80273770364334,566.5703221884443,1229.93995,115,1421,518.4,428.7273673974587,183807.15555555554,351.0,765,2071,1168.4,428.7273673974587,183807.1555555555,1001.0,45182.264,78425.1863,58475.713130000004,10706.396340179583,114626922.59301075,58384.6469,0.123,0.1807,0.15875,0.015581844848697764,0.00024279388888888903,0.162,15.43,40.75,23.103,8.422666574323253,70.94131222222222,19.825,6,16,8.5,3.2744804507314167,10.722222222222221,7.0
255,10,40,4000,1.0,3.5,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,64603.4304,75342.5962,70481.97056,3961.5080527467926,15693546.051977685,70398.39970000001,1076.7238,1255.7099,1174.69949,66.02513136779318,4359.317972134348,1173.30665,318,1383,993.5,393.66941856221337,154975.61111111112,1208.0,968,2033,1643.5,393.66941856221337,154975.61111111112,1858.0,24253.4085,54579.1407,43596.16086,9435.836619843796,89035012.71638519,44424.77115,0.0932,0.1305,0.11328,0.013967883797403876,0.00019510177777777772,0.116,19.57,42.3,34.039,8.24536698192789,67.98607666666666,38.74,2,6,4.2,1.3165611772087666,1.7333333333333332,5.0
256,10,40,4000,1.0,3.5,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,65519.3898,74061.5066,70795.1721,2723.6508996813986,7418274.223335292,71058.54329999999,1091.9898,1234.3584,1179.91954,45.39418467401108,2060.632002218222,1184.3090499999998,282,2520,1069.7,720.4874970000059,519102.2333333335,800.5,932,3170,1719.7,720.4874970000059,519102.2333333335,1450.5,36217.6899,57910.569,48125.74531,6656.088410749869,44303512.93171871,49345.39735,0.1101,0.141,0.12627,0.010059605691410905,0.00010119566666666669,0.12645,19.36,63.88,34.629000000000005,14.375001024154551,206.6406544444444,28.775,2,10,4.6,2.3664319132398464,5.6,4.0
257,10,40,4000,1.0,3.5,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0,68984.5791,74562.4909,71938.7047,1592.8621287518342,2537209.7612118246,71916.26235,1149.743,1242.7082,1198.97842,26.54769098897724,704.7798968462234,1198.6044000000002,590,1891,1229.4,368.6263389636961,135885.3777777778,1236.0,1240,2541,1879.4,368.6263389636961,135885.3777777778,1886.0,25302.1196,66656.9922,45946.72749999999,10889.991211656154,118591908.58994827,47230.56105,0.1101,0.1469,0.12546,0.010639883040292834,0.00011320711111111108,0.1247,25.2,52.41,38.653999999999996,7.743918330607002,59.968271111111136,38.175,1,3,2.3,0.6749485577105528,0.4555555555555555,2.0
258,10,40,4000,1.0,3.5,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0,65519.3898,73126.2445,69108.65509,2859.841853126396,8178695.424893419,69966.8551,1091.9898,1218.7707,1151.8109100000001,47.664033000563236,2271.860041878781,1166.11425,687,1883,1538.9,370.7285469930196,137439.65555555554,1584.0,1337,2533,2188.9,370.72854699301956,137439.6555555555,2234.0,34452.9136,51399.8203,43002.52447,5362.3935490935355,28755264.57535996,44329.68475,0.1049,0.1375,0.12097,0.01034999194846708,0.0001071223333333334,0.12235,27.84,50.9,44.269999999999996,7.292475574179184,53.18020000000001,45.535,2,4,2.9,0.8755950357709131,0.7666666666666667,3.0
