config_id,repeat,best_cost,best_cost_minutes,best_iteration,avg_cost_final_minutes,diversity_final,iterations_done,execution_time,big_shakes_count,big_shakes_at_iter,last_big_shake_iter,ants,iterations,alpha,beta,evaporation,patience,patience_small_shake,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_small_shake,intensity_big_shake,intensity_elite_ant,ranked_ants_count,q_pheromone,tau_min,tau_max
193,3,66594.0537,1109.9009,1308,32023.1621,0.1317,1608,32.09,3,"[1008, 1272, 1558]",1558,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,4,72504.166,1208.4028,222,42035.6462,0.1113,522,10.52,1,[472],472,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,5,73358.214,1222.6369,235,31264.0904,0.0979,535,10.91,1,[485],485,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,6,73576.019,1226.267,291,18022.5837,0.0956,591,12.03,1,[541],541,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,7,71251.8017,1187.53,799,22268.4036,0.0927,1099,22.54,2,"[733, 1049]",1049,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,8,73081.4668,1218.0244,403,29883.1207,0.0903,703,14.27,1,[653],653,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,9,73031.9105,1217.1985,224,23171.4406,0.0909,524,10.65,1,[474],474,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
193,10,71845.6743,1197.4279,526,38796.5896,0.0962,826,17.12,1,[776],776,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
194,1,67218.1568,1120.3026,621,25949.6008,0.0991,921,18.82,2,"[575, 871]",871,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,2,69967.7479,1166.1291,785,35912.7981,0.0938,1085,22.38,2,"[763, 1035]",1035,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,3,69413.1422,1156.8857,724,25803.3725,0.0905,1024,21.35,2,"[615, 974]",974,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,4,66392.3098,1106.5385,845,25101.8768,0.098,1145,23.61,3,"[507, 773, 1095]",1095,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,5,73030.5684,1217.1761,215,35977.322,0.1049,515,10.7,1,[465],465,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,6,73081.4668,1218.0244,504,39681.9612,0.1171,804,16.54,2,"[474, 754]",754,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,7,72765.2353,1212.7539,356,44100.3447,0.1148,656,13.63,1,[606],606,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,8,67839.2547,1130.6542,418,19875.2196,0.0892,718,14.83,2,"[392, 668]",668,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,9,75247.3799,1254.123,504,33020.5994,0.095,804,16.73,2,"[468, 754]",754,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
194,10,72942.8205,1215.7137,304,42090.6932,0.1136,604,12.57,1,[554],554,40,4000,1.0,2.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
195,1,72038.5604,1200.6427,443,40138.0502,0.1282,743,15.28,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,2,74061.5066,1234.3584,258,37713.5908,0.1463,558,11.87,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,3,69904.2354,1165.0706,552,50182.6565,0.1451,852,17.62,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,4,73031.9105,1217.1985,186,35616.0788,0.1171,486,10.1,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,5,70562.8522,1176.0475,496,30999.836,0.1206,796,16.55,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,6,73392.7856,1223.2131,258,29032.5567,0.1492,558,11.5,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,7,73081.4668,1218.0244,539,26973.0625,0.1317,839,17.5,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,8,72011.2429,1200.1874,501,43691.1618,0.1352,801,16.62,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,9,70261.1212,1171.0187,934,35298.5291,0.1329,1234,25.66,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
195,10,73081.4668,1218.0244,188,31890.3116,0.1154,488,10.23,0,[],-1,40,4000,1.0,2.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,1,73031.9105,1217.1985,217,31519.963,0.1352,867,17.99,6,"[317, 417, 517, 617, 717, 817]",817,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,2,64712.1675,1078.5361,2437,35563.7169,0.1533,3087,62.92,26,"[241, 341, 441, 541, 641, 781, 881, 981, 1081, 1181, 1295, 1481, 1581, 1681, 1796, 1896, 1996, 2123, 2223, 2323, 2537, 2637, 2737, 2837, 2937, 3037]",3037,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,3,71271.5394,1187.859,693,29342.5027,0.1154,1343,27.13,9,"[364, 464, 683, 793, 893, 993, 1093, 1193, 1293]",1293,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,4,66819.9052,1113.6651,907,47804.3624,0.1649,1557,31.03,10,"[389, 520, 620, 720, 1007, 1107, 1207, 1307, 1407, 1507]",1507,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,5,70204.2232,1170.0704,1556,29782.5042,0.1206,2206,44.09,18,"[320, 420, 520, 638, 738, 838, 938, 1038, 1138, 1272, 1372, 1472, 1656, 1756, 1856, 1956, 2056, 2156]",2156,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,6,74061.5066,1234.3584,270,23728.7023,0.1346,920,18.43,7,"[175, 370, 470, 570, 670, 770, 870]",870,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,7,64603.4304,1076.7238,1577,51145.3875,0.1638,2227,44.24,19,"[227, 368, 498, 598, 698, 798, 928, 1056, 1156, 1256, 1356, 1456, 1556, 1677, 1777, 1877, 1977, 2077, 2177]",2177,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,8,68280.9633,1138.0161,1047,37675.3836,0.1527,1697,33.48,14,"[262, 362, 462, 622, 722, 822, 922, 1022, 1147, 1247, 1347, 1447, 1547, 1647]",1647,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,9,71845.6743,1197.4279,244,28440.1903,0.1364,894,17.68,6,"[344, 444, 544, 644, 744, 844]",844,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
196,10,72315.9059,1205.2651,1474,32868.9241,0.1579,2124,42.66,17,"[191, 291, 391, 491, 591, 711, 811, 949, 1049, 1149, 1381, 1574, 1674, 1774, 1874, 1974, 2074]",2074,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
197,1,73031.9105,1217.1985,242,51870.6742,0.1725,892,17.8,6,"[342, 442, 542, 642, 742, 842]",842,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,2,72942.8205,1215.7137,281,31965.9884,0.155,931,18.88,7,"[207, 381, 481, 581, 681, 781, 881]",881,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,3,73152.178,1219.203,444,44913.1769,0.2086,1094,22.27,8,"[325, 425, 544, 644, 744, 844, 944, 1044]",1044,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,4,67329.2532,1122.1542,743,43788.4436,0.1853,1393,28.32,10,"[316, 416, 598, 698, 843, 943, 1043, 1143, 1243, 1343]",1343,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,5,68024.5962,1133.7433,846,30859.3957,0.183,1496,30.63,10,"[434, 534, 634, 772, 946, 1046, 1146, 1246, 1346, 1446]",1446,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,6,71770.6053,1196.1768,393,39843.609,0.1789,1043,21.53,7,"[249, 493, 593, 693, 793, 893, 993]",993,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,7,71888.5405,1198.1423,278,49365.1944,0.1801,928,19.2,6,"[378, 478, 578, 678, 778, 878]",878,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,8,71683.5973,1194.7266,361,41359.1288,0.1777,1011,20.91,6,"[461, 561, 661, 761, 861, 961]",961,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,9,67888.6593,1131.4777,1461,34468.5914,0.1702,2111,43.58,17,"[237, 337, 437, 577, 677, 777, 963, 1063, 1163, 1263, 1363, 1561, 1661, 1761, 1861, 1961, 2061]",2061,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
197,10,73031.9105,1217.1985,110,46757.9352,0.1626,760,15.74,6,"[210, 310, 410, 510, 610, 710]",710,40,4000,1.0,2.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
198,1,73081.4668,1218.0244,437,36344.075,0.127,1087,22.75,2,"[687, 937]",937,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,2,70513.2959,1175.2216,914,27858.8403,0.12,1564,32.39,3,"[544, 1164, 1414]",1414,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,3,64603.4304,1076.7238,461,39254.2312,0.1492,1111,23.22,3,"[413, 711, 961]",961,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,4,68715.541,1145.259,912,38741.6426,0.1457,1562,32.99,4,"[454, 875, 1162, 1412]",1412,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,5,67854.8528,1130.9142,2070,31074.2389,0.1334,2720,57.22,7,"[612, 1103, 1353, 1798, 2048, 2320, 2570]",2570,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,6,70553.1438,1175.8857,387,27802.8278,0.1282,1037,21.67,2,"[637, 887]",887,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,7,71995.1787,1199.9196,613,36233.1243,0.1498,1263,26.3,3,"[570, 863, 1113]",1113,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,8,67318.8416,1121.9807,846,27195.1601,0.1241,1496,31.47,3,"[774, 1096, 1346]",1346,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,9,74215.142,1236.919,967,22537.3445,0.1375,1617,33.5,4,"[637, 887, 1217, 1467]",1467,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
198,10,70561.3939,1176.0232,1339,45679.818,0.1451,1989,40.59,5,"[657, 923, 1305, 1589, 1839]",1839,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
199,1,73031.9105,1217.1985,844,31666.9226,0.12,1494,30.08,4,"[529, 779, 1094, 1344]",1344,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,2,69040.1419,1150.669,910,29495.3386,0.1224,1560,31.36,4,"[624, 874, 1160, 1410]",1410,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,3,71683.5973,1194.7266,581,30036.819,0.1294,1231,24.62,2,"[831, 1081]",1081,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,4,64105.8984,1068.4316,966,42745.1968,0.1416,1616,32.52,4,"[597, 888, 1216, 1466]",1466,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,5,67388.2887,1123.1381,752,32056.7011,0.1253,1402,28.19,4,"[452, 702, 1002, 1252]",1252,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,6,66420.1045,1107.0017,456,45912.495,0.1521,1106,22.02,3,"[408, 706, 956]",956,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,7,64652.9866,1077.5498,1847,35439.1801,0.1538,2497,49.84,7,"[543, 880, 1130, 1514, 1814, 2097, 2347]",2347,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,8,73081.4668,1218.0244,174,39112.9069,0.1224,824,16.82,2,"[424, 674]",674,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,9,70977.6021,1182.96,1401,53266.2292,0.1713,2051,40.95,6,"[496, 791, 1114, 1364, 1651, 1901]",1901,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
199,10,73267.3185,1221.122,1040,22972.5736,0.1346,1690,34.44,4,"[637, 985, 1290, 1540]",1540,40,4000,1.0,2.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
200,1,71820.1616,1197.0027,320,45184.2351,0.1457,970,19.8,1,[720],720,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,2,69954.3253,1165.9054,651,37915.3487,0.1498,1301,26.53,2,"[626, 1051]",1051,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,3,67852.0889,1130.8681,1009,35760.2737,0.1492,1659,34.29,2,"[540, 1409]",1409,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,4,66430.0166,1107.1669,1816,35020.7157,0.1311,2466,50.97,4,"[635, 1258, 1706, 2216]",2216,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,5,70204.2232,1170.0704,1518,37429.1963,0.1364,2168,44.7,2,"[1411, 1918]",1918,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,6,65957.6573,1099.2943,1129,26680.7858,0.1352,1779,36.87,3,"[671, 1110, 1529]",1529,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,7,66839.6429,1113.994,794,36199.9066,0.1439,1444,30.12,2,"[588, 1194]",1194,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,8,71927.6695,1198.7945,960,51480.3952,0.1498,1610,33.82,1,[1360],1360,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,9,72992.3768,1216.5396,148,23909.8448,0.1253,798,16.69,1,[548],548,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
200,10,71845.6743,1197.4279,234,26786.8806,0.1294,884,18.35,1,[634],634,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
201,1,70532.6402,1175.544,1263,32339.102,0.1259,1913,40.2,3,"[656, 1231, 1663]",1663,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,2,64652.9866,1077.5498,1667,41954.1255,0.1393,2317,48.62,4,"[730, 1172, 1643, 2067]",2067,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,3,69543.0913,1159.0515,941,30512.3464,0.1206,1591,33.23,2,"[861, 1341]",1341,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,4,69076.5562,1151.2759,1153,43555.9296,0.1719,1803,36.88,2,"[991, 1553]",1553,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,5,71979.4393,1199.6573,769,40613.4678,0.1527,1419,28.75,2,"[649, 1169]",1169,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,6,69784.7232,1163.0787,649,36626.9765,0.148,1299,26.21,2,"[588, 1049]",1049,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,7,71239.041,1187.3173,725,39561.7,0.141,1375,27.48,2,"[691, 1125]",1125,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,8,71845.6743,1197.4279,197,43419.6578,0.1474,847,16.78,1,[597],597,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,9,69839.209,1163.9868,611,36703.2144,0.109,1261,25.27,2,"[566, 1011]",1011,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
201,10,72294.9061,1204.9151,803,29901.467,0.13,1453,28.77,2,"[747, 1203]",1203,40,4000,1.0,2.0,0.1,650,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
202,1,71633.8228,1193.897,562,43789.7351,0.1346,1212,23.96,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,2,69883.5261,1164.7254,2025,36221.5493,0.123,2675,53.18,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,3,71902.1568,1198.3693,957,37340.2611,0.1445,1607,32.27,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,4,73308.6577,1221.811,247,28515.8818,0.1119,897,18.21,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,5,74807.4039,1246.7901,1387,32540.1999,0.1521,2037,41.44,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,6,73031.9105,1217.1985,243,29005.5727,0.1131,893,18.02,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,7,73030.5684,1217.1761,121,41123.3821,0.1428,771,15.73,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,8,71820.1616,1197.0027,1705,30332.1444,0.1317,2355,48.67,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,9,71737.2357,1195.6206,1222,26253.0999,0.1259,1872,38.66,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
202,10,73030.5684,1217.1761,777,32076.9439,0.1282,1427,29.5,0,[],-1,40,4000,1.0,2.0,0.1,650,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,1,69761.6102,1162.6935,1392,40529.9102,0.1509,2392,49.39,19,"[355, 455, 555, 655, 799, 914, 1014, 1143, 1243, 1343, 1492, 1592, 1692, 1792, 1892, 1992, 2092, 2192, 2292]",2292,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,2,66960.6981,1116.0116,424,31476.5063,0.1533,1424,29.65,10,"[370, 524, 624, 724, 824, 924, 1024, 1124, 1224, 1324]",1324,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,3,70447.2878,1174.1215,1375,35030.8351,0.1235,2375,49.6,18,"[366, 550, 665, 765, 865, 965, 1160, 1260, 1360, 1475, 1575, 1675, 1775, 1875, 1975, 2075, 2175, 2275]",2275,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,4,64652.9866,1077.5498,1409,35462.8795,0.127,2409,50.13,19,"[306, 406, 506, 606, 725, 825, 925, 1100, 1200, 1300, 1509, 1609, 1709, 1809, 1909, 2009, 2109, 2209, 2309]",2309,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,5,71271.5394,1187.859,1104,30701.3908,0.13,2104,43.75,15,"[186, 562, 662, 762, 862, 1048, 1204, 1304, 1404, 1504, 1604, 1704, 1804, 1904, 2004]",2004,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,6,66790.0867,1113.1681,1083,49588.9542,0.1503,2083,43.39,18,"[237, 337, 437, 552, 652, 752, 867, 967, 1067, 1183, 1283, 1383, 1483, 1583, 1683, 1783, 1883, 1983]",1983,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,7,70420.58,1173.6763,1749,45160.7303,0.1434,2749,56.06,22,"[263, 462, 562, 757, 857, 957, 1057, 1157, 1326, 1426, 1526, 1626, 1726, 1849, 1949, 2049, 2149, 2249, 2349, 2449, 2549, 2649]",2649,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,8,70257.8421,1170.964,890,34291.0367,0.148,1890,38.14,15,"[269, 452, 552, 652, 752, 852, 990, 1090, 1190, 1290, 1390, 1490, 1590, 1690, 1790]",1790,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,9,71342.9963,1189.0499,420,35791.5419,0.1358,1420,28.81,12,"[164, 301, 401, 520, 620, 720, 820, 920, 1020, 1120, 1220, 1320]",1320,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
203,10,72992.3768,1216.5396,215,38513.4411,0.1352,1215,24.37,9,"[315, 415, 515, 615, 715, 815, 915, 1015, 1115]",1115,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
204,1,70129.1778,1168.8196,2324,46441.3892,0.1538,3324,65.85,28,"[320, 420, 520, 620, 720, 820, 920, 1020, 1181, 1281, 1381, 1481, 1596, 1696, 1815, 1915, 2015, 2115, 2270, 2424, 2524, 2624, 2724, 2824, 2924, 3024, 3124, 3224]",3224,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
204,2,73081.4668,1218.0244,832,28487.321,0.1533,1832,36.53,15,"[262, 362, 462, 562, 662, 762, 932, 1032, 1132, 1232, 1332, 1432, 1532, 1632, 1732]",1732,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
204,3,70468.6831,1174.4781,1242,36121.0185,0.1515,2242,44.15,19,"[267, 367, 467, 567, 667, 767, 867, 967, 1090, 1190, 1342, 1442, 1542, 1642, 1742, 1842, 1942, 2042, 2142]",2142,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
204,4,74010.6083,1233.5101,239,43277.4643,0.1591,1239,25.05,9,"[339, 439, 539, 639, 739, 839, 939, 1039, 1139]",1139,40,4000,1.0,2.0,0.1,1000,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
